Year,Genre,Count
1988,"['Drama','War']",21
1988,"['Drama','Romance']",55
1988,['Drama'],130
1988,"['Action','Adventure','Drama','Thriller']",140
1988,"['Action','Adventure','Comedy','Fantasy']",185
1988,"['Thriller','Horror','Drama']",12
1988,"['Thriller','Crime','Mystery','Drama']",15
1988,"['Drama','Crime']",44
1988,"['Comedy','Romance']",43
1988,"['Horror','Thriller']",31
1988,"['Action','Drama','War']",42
1988,"['Comedy','Drama']",65
1988,"['Drama','War']",53
1988,['Comedy'],62
1988,"['Comedy','Family']",30
1988,"['Comedy','Drama','Romance']",72
1988,"['Drama','Music']",49
1988,"['Horror','ScienceFiction']",187
1988,"['Drama','Romance']",12
1988,['Drama'],29
1988,['Comedy'],59
1988,"['Comedy','Romance']",18
1988,['Drama'],16
1988,"['Drama','Romance']",330
1988,"['Action','Crime','Drama']",100
1988,"['Comedy','Romance']",944
1988,['Comedy'],28
1988,"['Drama','Thriller','Romance']",20
1988,"['Comedy','Horror','ScienceFiction','Thriller']",91
1988,"['Comedy','Drama','Romance']",11
1988,"['Mystery','Thriller']",37
1988,"['Action','Comedy','Drama','Horror','ScienceFiction','Thriller']",41
1988,"['Action','Crime','Thriller']",227
1988,"['Crime','Comedy']",223
1988,"['Comedy','Drama']",32
1988,"['Fantasy','Horror','Comedy','ScienceFiction']",88
1988,"['Comedy','Family']",47
1988,"['Drama','Romance']",10
1988,"['Action','Comedy','Family']",10
1988,"['Drama','Family','Romance']",24
1988,"['Crime','Drama','Mystery','Thriller']",232
1988,"['Drama','Romance']",8
1988,['Drama'],136
1988,['Comedy'],155
1988,"['Comedy','Music']",5
1988,"['Horror','Fantasy','Comedy']",57
1988,['Comedy'],17
1988,['Drama'],8
1988,['Horror'],21
1988,"['Documentary','Music']",25
1988,['Comedy'],25
1988,"['Horror','Thriller']",25
1988,"['Comedy','Horror']",59
1988,"['Animation','Adventure','Family']",660
1988,"['Comedy','Family']",100
1988,"['Drama','Action','Thriller']",31
1988,"['Drama','Romance','Mystery','Thriller']",14
1988,"['Comedy','Drama']",24
1988,"['Action','Comedy','Drama','Romance']",17
1988,['Comedy'],29
1988,"['Comedy','ScienceFiction']",132
1988,"['Drama','Romance']",16
1988,"['Action','Crime','Drama','Mystery','Thriller']",16
1988,['Drama'],9
1988,"['Action','Crime']",360
1988,"['Comedy','Horror']",95
1988,"['Adventure','Drama','Action','Western','Family']",10
1988,"['Drama','Family']",7
1988,['Drama'],59
1988,"['Comedy','Drama']",10
1988,"['Drama','Music','Romance']",8
1988,"['Music','Comedy']",17
1988,"['Horror','Thriller']",120
1988,"['Action','Adventure','Crime','Drama']",17
1988,"['Action','Adventure','Crime','Thriller']",45
1988,"['Comedy','Family','ScienceFiction','Drama']",168
1988,"['Horror','Thriller']",124
1988,"['Romance','Crime','Drama']",12
1988,"['Action','Comedy','Crime','Mystery','Thriller']",15
1988,"['Comedy','Drama','Romance']",1
1988,['Comedy'],19
1988,"['Drama','Comedy']",5
1988,"['Action','Horror','ScienceFiction','Thriller']",562
1988,"['Drama','Thriller','History']",3
1988,"['Comedy','Drama','Romance']",25
1988,"['Drama','Mystery']",6
1988,['Drama'],71
1988,['Comedy'],566
1988,"['Comedy','Fantasy']",48
1988,"['Action','Horror','ScienceFiction','Thriller']",25
1988,"['Horror','Comedy']",71
1988,"['Comedy','Thriller','Crime','Mystery']",59
1988,"['Comedy','ScienceFiction']",46
1988,"['Music','Comedy','Drama','Romance','ScienceFiction']",110
1988,"['Drama','Thriller']",3
1988,"['Action','History','War']",50
1988,"['Comedy','Drama','Romance']",14
1988,"['Comedy','Horror']",75
1988,['Drama'],12
1988,"['Drama','Thriller','Crime','Romance']",4
1989,"['Fantasy','Action']",2145
1989,['Comedy'],255
1989,"['Adventure','Action','Thriller','ScienceFiction']",822
1989,"['Crime','Drama']",137
1989,['Drama'],208
1989,['Drama'],188
1989,"['Comedy','Crime','Drama','Romance']",102
1989,"['Action','Crime','Drama','Thriller']",179
1989,"['War','Drama','History','Action','Romance']",73
1989,['War'],391
1989,['Drama'],2786
1989,"['Adventure','Action']",3221
1989,"['Drama','Fantasy']",383
1989,"['Comedy','Romance','Drama']",974
1989,['Horror'],19
1989,"['ScienceFiction','Action','Adventure','Thriller']",384
1989,"['Comedy','Drama']",358
1989,"['Horror','Thriller']",251
1989,"['Horror','Thriller']",194
1989,"['Horror','Thriller']",187
1989,"['Action','Adventure','Comedy','Crime','Thriller']",1066
1989,"['Adventure','Comedy','Family','ScienceFiction']",3926
1989,"['Drama','Family']",10
1989,"['Adventure','Comedy','Family','ScienceFiction']",756
1989,"['Documentary','History']",92
1989,"['Comedy','Horror','Thriller']",312
1989,"['Animation','Family']",1921
1989,"['Drama','Animation','Family','Comedy','Fantasy']",244
1989,"['Action','Comedy']",91
1989,"['Comedy','Drama','Romance']",244
1989,"['Comedy','Crime','Drama']",106
1989,"['Comedy','Crime','Mystery']",98
1989,"['Comedy','Crime']",183
1989,"['Drama','Family','Fantasy']",17
1989,"['Family','Adventure']",311
1989,['Comedy'],668
1989,"['Horror','ScienceFiction','Thriller']",159
1989,"['Drama','Horror']",417
1989,"['Comedy','Fantasy']",1131
1989,"['Adventure','Animation','Family','Fantasy']",36
1989,"['Comedy','Drama']",201
1989,"['Adventure','Action','Thriller']",549
1989,"['Comedy','Horror','ScienceFiction']",70
1989,"['Crime','Drama']",117
1989,[],3
1989,"['Adventure','Fantasy']",7
1989,"['Crime','Thriller','Horror','Drama']",178
1989,['Documentary'],34
1989,"['Comedy','Crime','Mystery']",77
1989,['Comedy'],82
1989,['Drama'],301
1989,"['Animation','Comedy','Family']",29
1989,"['Drama','Romance']",4
1989,"['Crime','Drama','Comedy']",92
1989,"['Comedy','Drama','Family']",177
1989,['Horror'],68
1989,"['Music','Drama','Romance']",79
1989,"['Comedy','Horror','Action']",39
1989,"['Comedy','Horror','Action','ScienceFiction']",28
1989,"['Drama','Horror','ScienceFiction','Thriller']",44
1989,"['Comedy','Drama','Romance']",146
1989,"['Drama','War']",403
1989,"['Drama','Action','Thriller','Crime']",21
1989,"['Comedy','Drama','Romance']",18
1989,"['Action','Comedy','Mystery','Thriller']",25
1989,"['Action','Horror','Thriller','ScienceFiction']",56
1989,"['Crime','Drama']",25
1989,"['Comedy','Drama']",14
1989,"['Action','Comedy']",20
1989,"['Horror','ScienceFiction']",110
1989,"['Fantasy','Drama','Romance']",136
1989,"['Action','Adventure','Drama']",33
1989,"['Comedy','Drama','Romance']",24
1989,"['Adventure','Comedy','ScienceFiction']",464
1989,"['Action','Thriller','Crime']",250
1989,"['Drama','Romance']",14
1989,"['Action','Thriller']",88
1989,"['Action','Adventure','Comedy']",3
1989,"['Horror','Comedy','ScienceFiction']",25
1989,"['Drama','History','War']",203
1989,"['Fantasy','Comedy','ScienceFiction','Romance']",66
1989,"['Comedy','Crime']",1
1989,"['Action','ScienceFiction']",154
1989,"['Drama','Comedy']",20
1989,"['Action','Adventure','Drama','Thriller']",16
1989,"['Action','Comedy']",10
1989,"['Fantasy','Comedy','ScienceFiction','Romance']",26
1989,['Comedy'],60
1989,"['Drama','Mystery']",23
1989,"['Drama','Thriller','Music']",14
1989,"['Comedy','Drama','Romance']",11
1989,"['Adventure','Fantasy','Comedy']",72
1989,"['Action','Comedy']",11
1989,"['Action','Comedy','Crime','Drama','Thriller']",45
1989,"['War','Adventure']",23
1989,"['War','Drama','History']",28
1989,['Drama'],31
1989,['Comedy'],44
1989,['Drama'],79
1989,"['Comedy','Drama','Romance']",23
1989,"['Comedy','Romance']",13
1989,"['Comedy','Crime','Drama']",85
1989,"['Comedy','Crime','Mystery','Romance']",37
1989,"['Drama','Comedy']",11
1989,"['Fantasy','Comedy']",29
1989,"['Comedy','Drama']",5
1989,"['Drama','Comedy','Romance']",13
1989,"['Action','Crime','Drama','Thriller']",28
1989,['Drama'],28
1989,"['Crime','Mystery','Thriller']",41
1989,"['Crime','Drama']",49
1989,['Drama'],21
1989,"['Action','Comedy','Crime']",209
1989,"['Action','Thriller']",257
1989,['Drama'],28
1989,['Drama'],76
1989,['Comedy'],28
1989,"['Adventure','Horror','Action','Thriller','ScienceFiction']",125
1989,"['Adventure','Fantasy','Comedy','Family']",53
1989,"['Action','Adventure','Crime','Drama','Thriller']",208
1989,"['Comedy','Romance']",546
1989,"['Comedy','Romance']",31
1989,['Comedy'],222
1989,"['Comedy','Music']",68
1989,"['Mystery','Drama','ScienceFiction','Thriller']",45
1989,"['Romance','ScienceFiction','Thriller']",50
1989,['Comedy'],8
1989,"['Comedy','Drama','Romance']",65
1989,"['Adventure','Drama','Action','Thriller']",53
1989,"['Action','Drama']",20
1989,"['Action','Drama','Romance']",7
1989,"['Action','Adventure','Crime','Drama','Thriller']",45
1989,"['Comedy','Drama','Horror']",40
1989,"['Comedy','Adventure']",8
1989,"['Action','Adventure','Comedy','Drama','Romance']",49
1989,"['Action','Thriller']",109
1989,"['Mystery','Thriller','Horror','Crime']",5
1989,"['Action','Crime','Thriller']",19
1989,"['Horror','ScienceFiction']",35
1989,"['Comedy','Action','Adventure']",17
1989,"['Action','Thriller']",259
1989,"['Drama','History']",3
1989,['Comedy'],4
1989,['Comedy'],10
1989,"['Fantasy','Horror','Mystery']",73
1989,"['Drama','History','Romance']",26
1989,['Comedy'],3
1989,"['Drama','Crime','Mystery']",144
1989,"['Crime','Comedy']",220
1989,"['Comedy','Romance']",24
1989,"['Romance','Comedy','Drama']",21
1989,"['Thriller','Comedy','Horror']",89
1989,"['Romance','Comedy','Drama']",21
1989,['Drama'],6
1989,"['Horror','Thriller']",22
1989,"['Drama','Comedy']",15
1989,"['Comedy','Romance']",23
1989,"['Action','Adventure','Comedy']",468
1989,"['Action','Drama']",7
1989,['Comedy'],49
1989,"['Adventure','Comedy','Family']",57
1989,"['Action','Comedy','Thriller','Crime','Family']",335
1989,['Comedy'],90
1989,"['Comedy','Drama','Family']",338
1989,"['Comedy','Drama','Thriller']",288
1989,"['Adventure','Comedy','Fantasy','Horror']",98
1989,"['Adventure','Comedy','Drama','Family','Romance']",83
1989,"['Comedy','Romance']",11
1989,"['Comedy','Romance']",14
1990,"['Comedy','Family']",2487
1990,"['Fantasy','Drama','Thriller','Mystery','Romance']",1381
1990,"['Adventure','Drama','Western']",1084
1990,"['Romance','Comedy']",1807
1990,"['Comedy','Drama']",5
1990,"['Drama','Foreign']",3
1990,['Drama'],2
1990,['Drama'],7
1990,['Adventure'],359
1990,['Documentary'],2
1990,"['Crime','Drama']",112
1990,['Documentary'],67
1990,"['Drama','Crime']",3211
1990,"['Adventure','Animation','Comedy','ScienceFiction','Family']",199
1990,"['Drama','Comedy']",24
1990,"['Drama','Thriller','Crime']",431
1990,"['Action','Thriller']",511
1990,"['Music','Drama']",86
1990,"['Drama','Comedy','History','Romance']",131
1990,"['Action','Thriller']",1920
1990,"['Western','Adventure']",165
1990,"['Action','Thriller']",100
1990,"['Action','Adventure','Thriller']",971
1990,"['Thriller','Crime']",130
1990,"['Comedy','Drama']",39
1990,"['Thriller','Comedy','Horror']",15
1990,"['Drama','Horror']",323
1990,"['Thriller','Horror','Mystery']",135
1990,"['Comedy','Horror','Fantasy']",664
1990,"['Adventure','Comedy','Family','ScienceFiction']",2978
1990,"['Crime','Drama','Thriller']",1589
1990,"['Adventure','Animation','Crime','Family','Fantasy']",303
1990,"['Drama','Horror']",52
1990,"['Drama','Family','Fantasy','Adventure']",193
1990,"['Action','Comedy']",72
1990,['Drama'],10
1990,"['Adventure','Drama','Romance']",51
1990,"['Fantasy','Drama','Romance']",3731
1990,"['Thriller','Comedy','Fantasy','Horror']",92
1990,"['Fantasy','Comedy','ScienceFiction']",25
1990,['Drama'],688
1990,['Horror'],16
1990,"['Horror','Thriller']",75
1990,"['Adventure','Action','Comedy','Thriller','Crime']",258
1990,"['Comedy','Horror']",445
1990,['Comedy'],152
1990,"['Action','Adventure','ScienceFiction']",1745
1990,"['Drama','Horror','Mystery','Thriller']",32
1990,"['Action','Adventure','Crime','ScienceFiction','Thriller']",498
1990,"['Comedy','Horror']",44
1990,"['Drama','Romance']",26
1990,['Drama'],568
1990,"['Drama','Romance','History']",14
1990,"['Comedy','Drama']",113
1990,"['Crime','Drama','Mystery']",48
1990,"['Crime','Thriller']",83
1990,"['Drama','Romance']",48
1990,"['ScienceFiction','Action','Adventure','Comedy','Family']",486
1990,"['Adventure','Drama','Action','Thriller','ScienceFiction','Foreign']",7
1990,"['Drama','Mystery','Horror']",376
1990,"['Drama','Thriller']",1085
1990,['Comedy'],0
1990,['Horror'],32
1990,"['Drama','Horror','ScienceFiction','Thriller']",413
1990,"['ScienceFiction','Action','Thriller']",743
1990,"['Action','Adventure','Comedy','Romance']",209
1990,"['Drama','History']",14
1990,"['Drama','History']",95
1990,"['Drama','Thriller','Crime','Romance']",48
1990,"['Comedy','Drama']",52
1990,"['Action','Adventure','Comedy','Drama']",146
1990,"['Horror','Comedy']",20
1990,"['Comedy','Horror','Thriller']",12
1990,['Drama'],19
1990,"['Action','Crime','Drama','Mystery','Thriller']",117
1990,"['Comedy','Drama','Romance']",124
1990,['Drama'],59
1990,['Drama'],16
1990,"['Drama','Action','Thriller','Romance']",16
1990,"['Comedy','Drama']",53
1990,"['Comedy','Drama','Romance']",57
1990,"['Adventure','Drama','Thriller']",143
1990,"['Thriller','Action','Comedy','Crime','Drama']",205
1990,"['Drama','Action','Thriller','Romance']",54
1990,"['Fantasy','Drama','Comedy','ScienceFiction','Romance']",14
1991,"['Action','Thriller','ScienceFiction']",4274
1991,"['Crime','Drama','Thriller']",4549
1991,"['Romance','Family','Animation','Fantasy','Music']",3029
1991,"['Adventure','Drama','Documentary']",4
1991,[],0
1991,['Comedy'],0
1991,"['Drama','Music']",1
1991,['Adventure'],937
1991,"['Drama','Music']",285
1991,"['Comedy','Fantasy','Family']",107
1991,"['Comedy','ScienceFiction','Fantasy']",320
1991,"['Drama','Thriller']",154
1991,"['Romance','Drama']",25
1991,"['Comedy','Foreign']",4
1991,"['Comedy','Romance','War']",157
1991,"['Documentary','Music']",32
1991,"['Comedy','Drama']",75
1991,"['Drama','Comedy']",298
1991,"['Comedy','Drama']",165
1991,['Drama'],139
1991,"['Thriller','Drama','ScienceFiction','Action']",45
1991,"['Horror','Thriller']",24
1991,"['Crime','Thriller']",692
1991,"['ScienceFiction','Action','Adventure','Thriller']",421
1991,"['Drama','Romance']",218
1991,"['Horror','Thriller','Comedy']",280
1991,"['Thriller','Horror','Action']",274
1991,"['Mystery','Drama']",15
1991,"['Action','Adventure','ScienceFiction','Family']",265
1991,"['Comedy','Drama','Fantasy','Romance']",88
1991,['Drama'],51
1991,"['Horror','Comedy','Fantasy']",871
1991,"['Adventure','Animation','Family']",180
1991,[],0
1991,"['Comedy','Adventure']",88
1991,"['Fantasy','Comedy','ScienceFiction','Romance']",35
1991,"['Mystery','Thriller']",43
1991,"['Drama','Romance']",45
1991,['Comedy'],101
1991,"['Comedy','Drama']",6
1991,"['Action','Adventure','Crime','Thriller']",109
1991,['Thriller'],81
1991,"['Comedy','Drama','Music']",132
1991,"['Action','Crime','Drama','Mystery','Thriller']",360
1991,"['Comedy','Drama']",346
1991,"['Drama','Horror','ScienceFiction']",15
1991,"['Fantasy','Drama','Comedy']",65
1991,"['Drama','Romance']",9
1991,"['Drama','Thriller','History']",513
1991,"['Drama','Thriller','Crime','Adventure']",766
1991,"['Drama','Romance']",71
1991,"['Drama','Romance']",87
1991,"['Drama','Action','Comedy','Music','Romance']",27
1991,"['ScienceFiction','Adventure','Action','Comedy','Family']",290
1991,"['Adventure','Fantasy','Comedy','Family']",1563
1991,"['Drama','Romance']",57
1991,"['Action','Comedy']",25
1991,['Horror'],32
1991,"['Comedy','Drama','Romance']",61
1991,"['Adventure','Action','Comedy','Thriller']",38
1991,['Comedy'],22
1991,['Comedy'],265
1991,"['Comedy','Crime']",556
1991,"['Comedy','Family']",108
1991,"['Drama','Family','Romance']",56
1991,"['Thriller','Action','Crime','Drama']",219
1991,"['Action','Thriller']",86
1991,['Comedy'],28
1991,"['Drama','Comedy','Romance']",115
1991,"['Music','Drama']",20
1991,"['Action','Adventure','Comedy','Drama','Western']",232
1991,"['Action','Thriller','Crime']",861
1991,"['Thriller','Comedy']",80
1991,['Horror'],28
1991,"['Comedy','Horror','ScienceFiction','Thriller']",70
1991,"['Adventure','Drama','History']",18
1991,"['Horror','Thriller','Mystery','Romance']",5
1991,"['Drama','Family']",59
1991,"['Drama','Thriller']",48
1991,"['Adventure','Comedy','Family','Fantasy','ScienceFiction']",311
1991,"['Drama','Adventure','Comedy']",11
1991,['Comedy'],13
1991,"['Drama','Music']",21
1992,['Drama'],7
1992,"['Comedy','Romance']",139
1992,"['Drama','Romance']",70
1992,"['Comedy','Drama']",9
1992,"['Thriller','Drama','Romance']",115
1992,"['Romance','Drama','Fantasy']",53
1992,"['Action','Drama','Thriller']",126
1992,['Drama'],11
1992,"['Comedy','Foreign']",74
1992,"['Animation','Family','Comedy','Adventure','Fantasy','Romance']",3495
1992,"['Drama','History']",15
1992,"['Horror','Comedy','Drama','Fantasy']",4
1992,[],1
1992,"['War','Drama']",2
1992,"['Action','Crime','Thriller']",109
1992,"['Horror','Thriller','ScienceFiction']",198
1992,"['Crime','Thriller']",3821
1992,"['Thriller','Mystery']",869
1992,"['Romance','Crime','Drama','Thriller']",180
1992,"['Crime','Drama','Mystery']",330
1992,"['Comedy','Drama']",44
1992,['Drama'],7
1992,"['Comedy','Drama','Romance']",83
1992,"['Fantasy','Horror','Comedy']",852
1992,"['Horror','Comedy']",388
1992,['Western'],1133
1992,"['ScienceFiction','Action','Horror']",1664
1992,['Horror'],21
1992,"['Romance','Horror']",1087
1992,"['Drama','Horror','Thriller']",303
1992,"['Action','Fantasy']",1706
1992,"['Action','Thriller']",405
1992,"['Comedy','Crime','Drama']",301
1992,"['Action','Adventure','Drama','History','Romance','War']",747
1992,['Drama'],0
1992,"['ScienceFiction','Horror','Drama','Thriller']",24
1992,['Horror'],15
1992,"['Adventure','Action','Comedy','Thriller','Crime']",824
1992,"['Adventure','Comedy','Family','ScienceFiction']",272
1992,"['Comedy','Family']",203
1992,"['Comedy','Family','Fantasy','Drama']",217
1992,"['Drama','Music','Family']",66
1992,"['Drama','Comedy','Thriller','Mystery']",100
1992,"['Fantasy','Comedy','ScienceFiction']",173
1992,['Drama'],899
1992,"['Comedy','Drama']",169
1992,"['Comedy','Drama']",393
1992,['Horror'],107
1992,"['Comedy','Action']",72
1992,"['Thriller','Action','ScienceFiction','Crime']",382
1992,"['Action','Thriller']",15
1992,['Adventure'],114
1992,"['Drama','Romance']",32
1992,"['Comedy','Family','Adventure','Crime']",2459
1992,['Comedy'],4
1992,"['Comedy','Drama']",46
1992,['Thriller'],85
1992,['Drama'],241
1992,['Comedy'],78
1992,"['Comedy','Family']",197
1992,"['Drama','History']",377
1992,"['Music','Comedy']",713
1992,['Thriller'],196
1992,['Drama'],763
1992,"['Music','Comedy']",738
1992,['Comedy'],362
1992,"['Drama','Action','Thriller','Crime']",440
1992,"['Thriller','Action','Drama','Music','Romance']",681
1992,"['Fantasy','Comedy']",655
1992,"['Adventure','Drama','Romance','Western']",294
1992,"['Drama','Romance']",98
1992,"['Comedy','Drama','Romance']",106
1992,"['Drama','Mystery']",429
1992,"['Comedy','Drama']",305
1992,"['Action','Comedy','Horror']",192
1992,"['Action','Thriller','Crime']",169
1992,"['Comedy','Crime','Drama','Horror']",194
1992,"['Action','Crime','Thriller']",243
1992,"['Action','Comedy']",220
1992,"['Adventure','Fantasy','Drama','ScienceFiction','Romance']",258
1992,"['Comedy','Drama','Romance']",59
1992,['Drama'],147
1992,"['Crime','Drama']",162
1992,['Thriller'],139
1992,"['Action','Adventure','Comedy','Drama']",6
1992,"['Drama','Comedy']",17
1992,"['Crime','Drama','Mystery']",74
1992,"['Action','Comedy','Romance','Thriller']",85
1992,"['Comedy','Fantasy']",51
1992,['Documentary'],156
1992,"['Fantasy','Horror','Thriller']",97
1992,"['Drama','Family','Foreign','Music']",7
1992,"['Crime','Drama','Thriller']",28
1992,['ScienceFiction'],91
1992,"['Action','Crime','Drama','Mystery','Thriller']",30
1992,"['Horror','Thriller','War']",160
1992,"['Drama','Romance']",16
1992,"['Drama','Comedy','Romance']",31
1992,"['Comedy','Romance']",67
1992,"['Crime','Thriller']",63
1992,"['Action','Adventure','Comedy','Family']",102
1992,['Drama'],6
1992,['Drama'],13
1993,"['Comedy','Drama']",7
1993,"['Action','Thriller','Crime','Drama']",0
1993,"['Drama','Music','Mystery']",311
1993,"['Drama','Thriller']",7
1993,"['Comedy','Drama']",16
1993,"['Romance','Drama']",943
1993,"['Documentary','Foreign']",5
1993,"['Drama','History']",76
1993,"['Crime','Drama','Thriller']",71
1993,"['Animation','ScienceFiction']",8
1993,"['Comedy','Family','Fantasy']",537
1993,"['Drama','Romance']",172
1993,"['Action','Comedy']",58
1993,['Comedy'],86
1993,"['Horror','ScienceFiction','Thriller']",102
1993,"['Drama','Romance']",59
1993,"['Drama','Crime']",447
1993,"['Drama','Comedy']",10
1993,"['Action','Crime','Drama','Thriller']",805
1993,"['Action','Adventure','Thriller']",600
1993,"['Comedy','ScienceFiction','Family']",228
1993,['Drama'],9
1993,['Comedy'],205
1993,"['Comedy','Drama']",588
1993,"['Crime','Action','ScienceFiction']",1018
1993,['Comedy'],37
1993,['Drama'],98
1993,['Drama'],80
1993,"['Drama','Mystery','Romance']",22
1993,"['Comedy','Romance']",77
1993,"['Drama','Mystery','Thriller']",513
1993,"['Family','Adventure']",429
1993,"['Adventure','Action','Thriller','Crime','Mystery']",1240
1993,"['History','Action','Drama','Western']",44
1993,"['Drama','Thriller']",21
1993,"['Action','Adventure','Crime','Thriller']",237
1993,"['History','War','Action','Drama']",51
1993,"['Action','Comedy','War']",463
1993,"['Romance','Drama']",135
1993,"['Action','Drama','Thriller','Crime','Mystery']",392
1993,['Drama'],363
1993,"['Drama','Music']",75
1993,"['Action','Thriller','Crime']",79
1993,"['Adventure','ScienceFiction']",4956
1993,"['Thriller','Crime']",209
1993,"['Action','Crime','Drama','Thriller']",111
1993,['Drama'],33
1993,"['Adventure','Fantasy','Action','Comedy','Family']",725
1993,"['Comedy','Family']",24
1993,"['Drama','Romance']",35
1993,['Comedy'],86
1993,"['Drama','Crime']",105
1993,['Drama'],125
1993,"['Comedy','Mystery']",169
1993,"['Drama','Action','Crime']",179
1993,"['Drama','Comedy','Romance']",194
1993,"['Drama','Romance']",35
1993,"['Comedy','Romance']",11
1993,"['Comedy','Drama','Family']",1638
1993,"['Comedy','Drama']",105
1993,"['Crime','Drama','Thriller']",376
1993,['Drama'],1019
1993,"['Drama','Romance']",290
1993,"['Drama','Romance']",47
1993,['Drama'],28
1993,"['Drama','Romance']",213
1993,"['Action','Drama','Thriller']",188
1993,"['Action','Adventure','Crime','ScienceFiction','Thriller']",309
1993,['Comedy'],575
1993,"['Action','Crime','Drama','Thriller']",36
1993,"['Drama','Romance']",10
1993,['Drama'],187
1993,['Drama'],5
1993,"['Drama','History','War']",4436
1993,['Drama'],100
1993,"['Drama','Family','Fantasy']",232
1993,"['Drama','Romance']",61
1993,"['Comedy','Drama']",136
1993,"['Comedy','Drama']",31
1993,"['Mystery','Drama','Comedy']",75
1993,"['Comedy','Drama','Romance']",630
1993,"['Drama','Thriller']",144
1993,"['Comedy','Drama','Romance']",81
1993,"['Comedy','Crime','Romance']",131
1993,"['Crime','Action','Mystery','Thriller']",223
1993,"['Adventure','Comedy','Family','Fantasy']",236
1993,"['Drama','Music']",9
1993,"['Fantasy','Animation','Family']",2135
1993,"['Action','Adventure','Comedy']",219
1993,"['Action','Adventure','Drama','History','Western']",632
1993,"['Action','Thriller','Crime','Romance']",762
1993,"['Documentary','History']",19
1993,"['Drama','Romance']",43
1993,"['Drama','Horror','Thriller']",153
1993,"['Comedy','Romance']",3
1993,"['Comedy','Drama']",58
1993,['Drama'],10
1993,"['TVMovie','Drama','Romance','Comedy']",0
1993,['Comedy'],0
1993,"['Thriller','Crime','Drama']",5
1993,"['Drama','Comedy','Romance','Foreign']",4
1993,"['Comedy','Drama']",46
1993,"['Romance','Drama']",1
1993,"['Comedy','Drama','Fantasy']",6
1993,"['Romance','Drama']",1
1993,['Drama'],4
1993,"['Drama','Comedy']",4
1993,[],0
1993,"['Fantasy','Comedy','ScienceFiction']",433
1993,"['Drama','History','War']",116
1993,[],1
1993,['Comedy'],1
1993,"['Drama','Foreign']",4
1993,[],1
1993,"['Action','Adventure','Crime']",12
1993,"['Adventure','Comedy','Drama','Family']",218
1993,['Comedy'],510
1993,"['War','Drama','Romance','Action']",3
1993,['Drama'],3
1993,"['Animation','Comedy','Family']",266
1993,"['Romance','Fantasy','Drama','Comedy']",2358
1993,['Horror'],17
1993,['Drama'],23
1993,"['Action','Comedy']",47
1993,"['Comedy','Drama','Romance']",220
1993,['Drama'],34
1993,"['Drama','Adventure']",15
1993,"['Comedy','Family','Fantasy']",491
1993,['Drama'],24
1993,"['Music','Drama']",63
1993,"['Drama','Horror']",136
1993,['Drama'],300
1993,['Horror'],50
1993,"['Comedy','Romance']",22
1993,"['Drama','Mystery','Thriller','Crime']",377
1993,"['Drama','Thriller']",3
1993,"['Drama','Thriller','Mystery','Romance']",82
1993,"['Mystery','Horror']",91
1993,"['Crime','Drama','Thriller']",837
1993,"['Drama','Action','Adventure','Crime','Thriller']",26
1993,['Comedy'],161
1993,"['Action','Adventure','Animation','Family']",218
1993,"['Music','Comedy']",384
1993,"['Action','Adventure','Drama','Thriller']",383
1993,"['Music','Comedy']",281
1993,"['Comedy','Drama']",20
1993,"['Animation','ScienceFiction','Family']",109
1993,"['Action','Adventure','Comedy','Family','Fantasy','ScienceFiction']",189
1993,"['Comedy','Family','Romance']",176
1993,"['Fantasy','Drama','Comedy','ScienceFiction','Romance']",84
1993,"['Drama','Romance']",50
1993,"['Drama','Comedy']",11
1993,"['Horror','ScienceFiction']",21
1993,['Horror'],23
1993,"['Action','Crime','Drama','Thriller']",116
1993,"['Drama','Thriller']",65
1993,"['Drama','Fantasy','ScienceFiction']",33
1993,"['War','Drama','History']",91
1993,"['Comedy','Drama','Romance']",49
1993,['Drama'],21
1993,"['Comedy','Drama']",14
1993,"['Action','Thriller']",30
1993,"['Fantasy','Horror','ScienceFiction']",39
1993,['Comedy'],74
1993,"['Thriller','Drama','Mystery']",134
1993,"['Action','Crime','Drama']",81
1993,['Drama'],156
1993,"['Action','Adventure','Drama','Family']",43
1993,"['Comedy','Family']",78
1993,"['Comedy','Family']",272
1993,"['Drama','Horror','Thriller']",202
1994,"['Action','Thriller','Drama']",3
1994,"['Drama','Foreign']",11
1994,"['Comedy','Drama','Romance']",181
1994,"['Action','Adventure','Drama','ScienceFiction','Thriller']",13
1994,"['Drama','Comedy','Family']",5
1994,"['Drama','Comedy','Romance']",249
1994,['Fantasy'],105
1994,['Drama'],3
1994,"['Crime','Comedy','Drama','Thriller']",21
1994,['Documentary'],71
1994,"['Horror','Thriller']",12
1994,['Drama'],11
1994,['Drama'],35
1994,"['Drama','War']",45
1994,['Comedy'],769
1994,"['Romance','Drama','Comedy']",184
1994,"['Drama','Thriller','Crime','Mystery','Romance']",217
1994,"['Action','Adventure','Thriller']",91
1994,"['Drama','Thriller','Mystery']",92
1994,['Comedy'],1894
1994,"['Comedy','Drama','Romance']",76
1994,"['Drama','Mystery']",64
1994,"['Thriller','Comedy','Crime','Romance']",28
1994,"['Comedy','Drama','History']",639
1994,"['History','Drama']",20
1994,"['Drama','Action','Thriller','Crime']",9
1994,['Documentary'],91
1994,"['Drama','Fantasy']",299
1994,"['Drama','Music','Romance']",90
1994,"['Comedy','Drama','Romance']",112
